CustomerID,Age,Gender,Annual_Income,Num_Website_Visits,Time_Spent_Minutes,Pages_Viewed,Items_Viewed,Cart_Additions,Previous_Purchases,Days_Since_Last_Visit,Discount_Sensitive,Device_Type,Browser,Season,Is_Weekend,Customer_Satisfaction,Purchase,Purchase_Amount
7726,36,Male,106424,11,19,27,7,11,3,248,0,Tablet,Firefox,Fall,0,2,0,0
7727,53,Male,91038,13,22,46,4,12,3,334,0,Desktop,Edge,Summer,0,3,1,399
7728,50,Male,125912,1,42,14,1,11,6,246,0,Desktop,Firefox,Summer,0,2,0,0
7729,30,Female,75149,19,93,24,1,7,6,130,1,Mobile,Chrome,Spring,0,3,0,0
7730,31,Female,25566,4,88,35,10,11,3,21,0,Desktop,Safari,Winter,0,3,1,94
7731,50,Female,142474,5,26,19,3,0,6,285,0,Mobile,Edge,Winter,0,3,0,0
7732,46,Female,61576,17,119,25,5,1,7,76,0,Desktop,Firefox,Fall,0,5,1,411
7733,60,Male,73318,5,80,11,13,2,8,338,0,Mobile,Firefox,Fall,0,2,1,86
7734,53,Female,89550,19,109,9,21,5,5,160,1,Desktop,Safari,Spring,0,5,0,0
7735,61,Female,147059,3,108,6,25,4,3,169,0,Tablet,Firefox,Summer,1,4,0,0
7736,27,Male,71408,11,64,36,9,10,9,278,0,Mobile,Chrome,Summer,0,4,1,459
7737,48,Female,73506,2,115,37,25,4,1,140,1,Tablet,Safari,Spring,0,2,1,286
7738,23,Female,137998,14,101,29,8,5,8,313,0,Mobile,Chrome,Fall,1,2,1,149
7739,18,Female,99149,6,97,9,11,12,6,8,1,Mobile,Chrome,Summer,0,1,1,261
7740,24,Female,60167,19,70,33,25,11,5,156,0,Mobile,Chrome,Spring,0,1,0,0
7741,44,Male,53699,1,30,23,24,13,3,313,1,Desktop,Edge,Fall,1,5,0,0
7742,38,Male,137017,7,68,15,29,7,3,181,0,Tablet,Firefox,Winter,1,1,0,0
7743,45,Male,69545,2,100,11,14,13,1,214,1,Desktop,Edge,Fall,0,4,0,0
7744,33,Male,120769,19,62,23,8,0,0,204,0,Mobile,Firefox,Summer,0,1,0,0
7745,63,Female,72429,1,7,26,24,4,4,241,1,Tablet,Safari,Spring,0,4,0,0
7746,40,Female,133927,9,34,1,24,5,5,17,0,Tablet,Edge,Spring,1,5,1,29
7747,37,Female,107350,17,23,30,21,10,9,277,1,Mobile,Firefox,Summer,1,3,0,0
7748,55,Male,43386,10,14,17,10,9,8,51,1,Desktop,Chrome,Spring,1,4,0,0
7749,42,Male,79273,6,93,47,3,10,0,212,1,Tablet,Safari,Spring,0,5,1,12
7750,45,Male,132312,3,50,46,4,5,4,54,0,Tablet,Safari,Spring,1,2,1,52
7751,22,Female,61585,15,23,41,25,8,4,316,0,Tablet,Chrome,Winter,0,4,0,0
7752,38,Female,124292,6,62,23,23,9,8,44,1,Desktop,Edge,Spring,1,4,1,200
7753,35,Male,27509,3,111,36,12,6,3,333,0,Tablet,Firefox,Fall,0,2,0,0
7754,64,Male,107852,10,89,41,9,3,2,233,1,Mobile,Safari,Spring,0,3,0,0
7755,23,Female,131153,12,10,5,11,6,2,29,1,Desktop,Firefox,Fall,0,1,0,0
7756,46,Female,96607,1,55,35,11,6,5,171,0,Mobile,Safari,Fall,0,4,0,0
7757,36,Female,113278,16,18,9,16,10,0,61,0,Tablet,Chrome,Winter,0,1,0,0
7758,50,Male,132385,17,62,4,13,10,0,61,0,Mobile,Chrome,Summer,1,1,1,464
7759,18,Male,98764,10,12,7,27,5,0,328,0,Mobile,Edge,Spring,1,4,0,0
7760,62,Male,97150,12,6,1,14,7,6,20,1,Desktop,Safari,Spring,1,4,1,394
7761,20,Male,95837,19,22,16,7,7,4,56,0,Desktop,Chrome,Fall,0,4,0,0
7762,59,Female,144045,8,90,25,12,12,8,176,0,Desktop,Chrome,Winter,0,5,0,0
7763,38,Female,83305,8,61,6,24,12,2,330,1,Tablet,Chrome,Spring,0,2,1,384
7764,52,Female,121085,10,98,38,28,9,5,249,0,Desktop,Firefox,Winter,0,1,0,0
7765,58,Male,62851,10,104,14,19,11,6,204,1,Desktop,Safari,Fall,0,4,1,493
7766,57,Female,96910,18,96,37,8,12,2,184,0,Mobile,Edge,Winter,1,3,1,455
7767,20,Female,54407,10,39,11,4,5,8,46,0,Mobile,Firefox,Winter,0,5,0,0
7768,42,Female,66606,7,70,1,22,10,1,45,0,Mobile,Edge,Summer,0,4,0,0
7769,62,Female,127277,4,60,42,17,1,6,42,0,Desktop,Chrome,Summer,1,2,1,67
7770,55,Female,99518,1,104,1,2,4,9,8,1,Desktop,Edge,Fall,0,5,0,0
7771,62,Male,116794,11,86,36,23,12,3,340,0,Tablet,Edge,Fall,1,1,1,351
7772,37,Female,65652,19,47,8,22,0,8,14,1,Mobile,Chrome,Fall,1,1,0,0
7773,61,Female,30248,5,77,32,13,9,6,229,0,Tablet,Safari,Fall,0,1,0,0
7774,62,Male,30515,8,96,33,26,9,7,282,1,Desktop,Safari,Winter,0,4,1,281
7775,51,Male,120578,2,76,8,28,13,9,102,0,Tablet,Firefox,Fall,0,5,0,0
7776,38,Female,112345,2,12,14,21,11,2,297,1,Desktop,Edge,Winter,0,2,1,454
7777,40,Female,30830,14,9,24,7,12,5,237,0,Desktop,Safari,Summer,0,2,0,0
7778,23,Female,80631,9,17,49,18,9,3,29,0,Tablet,Firefox,Fall,0,2,1,46
7779,30,Female,120784,10,11,41,10,13,3,191,1,Mobile,Firefox,Summer,0,5,1,318
7780,40,Male,145496,13,25,29,4,11,1,269,1,Tablet,Safari,Spring,0,5,0,0
7781,26,Female,26799,1,97,25,21,12,9,354,1,Mobile,Safari,Spring,0,3,1,98
7782,34,Male,94083,14,41,6,8,14,8,303,0,Mobile,Edge,Winter,0,1,1,67
7783,19,Female,117098,2,49,1,22,10,0,216,1,Desktop,Safari,Summer,0,2,0,0
7784,36,Female,34328,4,56,23,22,8,0,248,0,Tablet,Safari,Summer,0,2,0,0
7785,36,Female,32679,19,52,41,21,3,6,277,0,Mobile,Firefox,Spring,0,5,1,348
7786,24,Male,41058,1,66,33,26,0,9,351,1,Desktop,Safari,Fall,0,2,0,0
7787,59,Female,146226,4,82,14,13,2,6,12,1,Mobile,Chrome,Winter,0,3,1,266
7788,59,Female,117773,11,105,28,14,9,3,106,1,Mobile,Chrome,Fall,0,2,1,466
7789,37,Male,66696,13,55,29,21,12,7,24,1,Mobile,Safari,Summer,1,5,1,297
7790,26,Female,105442,18,8,43,17,14,4,277,0,Desktop,Edge,Summer,0,2,0,0
7791,34,Male,128963,10,90,40,12,1,5,4,1,Mobile,Edge,Summer,0,2,0,0
7792,44,Female,58872,5,60,23,4,8,3,281,0,Desktop,Chrome,Winter,0,1,0,0
7793,64,Male,74971,1,79,44,9,6,2,8,0,Desktop,Edge,Winter,0,3,1,90
7794,19,Male,102083,14,38,38,15,9,1,164,1,Mobile,Firefox,Summer,0,4,0,0
7795,53,Male,43306,16,49,49,15,9,7,290,1,Mobile,Chrome,Winter,0,2,0,0
7796,36,Female,48210,18,20,43,18,11,4,114,0,Desktop,Safari,Fall,0,4,0,0
7797,34,Male,65693,3,13,10,27,14,9,50,1,Mobile,Chrome,Spring,0,3,0,0
7798,22,Male,48239,3,84,27,6,5,5,238,0,Tablet,Chrome,Spring,1,4,1,308
7799,56,Female,113366,4,107,8,2,3,5,347,0,Mobile,Safari,Spring,0,1,1,71
7800,35,Male,88917,7,20,44,9,10,3,284,1,Mobile,Firefox,Winter,0,3,1,497
7801,24,Female,120368,13,99,4,5,3,8,62,1,Tablet,Edge,Spring,0,2,1,320
7802,34,Female,124893,9,35,21,25,11,6,349,1,Desktop,Firefox,Summer,0,5,0,0
7803,56,Male,114377,3,17,21,12,11,9,127,1,Desktop,Safari,Summer,0,5,1,437
7804,53,Male,27447,17,9,30,29,6,7,221,0,Desktop,Chrome,Winter,0,4,1,237
7805,57,Female,105904,15,51,13,26,7,6,202,0,Desktop,Firefox,Spring,0,4,1,471
7806,62,Male,40271,10,43,3,5,3,3,300,1,Tablet,Safari,Winter,0,3,1,32
7807,21,Male,85875,15,22,20,12,13,8,160,1,Desktop,Edge,Fall,0,1,0,0
7808,55,Male,139509,1,24,36,25,6,1,8,1,Tablet,Firefox,Fall,1,4,1,353
7809,42,Male,138469,10,6,40,15,2,4,125,1,Tablet,Edge,Fall,0,2,0,0
7810,22,Female,105510,7,44,5,2,11,1,90,1,Mobile,Safari,Winter,0,5,1,193
7811,47,Female,112045,7,34,22,11,11,7,244,1,Desktop,Firefox,Fall,0,2,0,0
7812,29,Male,123434,3,14,2,23,8,8,195,0,Desktop,Safari,Fall,1,2,0,0
7813,21,Female,76843,7,68,25,24,11,2,106,0,Mobile,Edge,Winter,0,2,0,0
7814,41,Male,46221,9,46,40,19,2,4,206,1,Mobile,Firefox,Summer,0,5,1,375
7815,46,Male,147108,8,79,24,17,13,8,71,1,Desktop,Safari,Winter,0,2,1,196
7816,26,Male,84388,3,57,5,18,2,5,357,0,Tablet,Chrome,Summer,0,3,1,492
7817,21,Male,112799,5,97,16,10,9,2,32,0,Desktop,Safari,Fall,0,2,1,268
7818,41,Female,76467,13,57,15,5,11,5,166,0,Mobile,Chrome,Winter,0,3,0,0
7819,31,Male,93269,13,44,13,25,12,8,212,0,Desktop,Safari,Spring,1,3,1,485
7820,22,Female,131414,8,20,11,21,1,9,10,1,Desktop,Chrome,Summer,1,4,0,0
7821,35,Male,90585,18,52,16,17,2,6,335,0,Desktop,Edge,Winter,0,4,1,462
7822,59,Female,63086,7,65,18,28,7,3,198,0,Tablet,Safari,Spring,0,2,1,145
7823,36,Female,130937,10,96,25,1,1,3,247,0,Tablet,Chrome,Winter,0,4,1,118
7824,29,Female,106624,10,85,47,13,12,0,217,0,Mobile,Safari,Spring,0,4,0,0
7825,35,Female,101144,11,42,38,2,0,2,129,1,Tablet,Edge,Summer,1,4,1,80
7826,34,Male,20638,12,118,40,17,4,8,198,0,Tablet,Firefox,Summer,1,3,1,324
7827,47,Female,93245,13,117,4,15,7,0,333,1,Mobile,Firefox,Winter,0,3,0,0
7828,41,Male,90679,8,48,48,8,5,1,75,0,Tablet,Firefox,Fall,1,4,1,403
7829,28,Female,82934,17,19,21,2,13,1,90,0,Mobile,Firefox,Winter,0,1,0,0
7830,52,Female,86760,14,99,11,28,1,7,281,0,Mobile,Edge,Winter,0,4,0,0
7831,40,Female,67234,17,65,34,27,11,5,52,1,Tablet,Edge,Spring,0,3,1,131
7832,34,Male,81049,19,11,30,8,8,6,308,0,Desktop,Edge,Fall,0,1,0,0
7833,18,Female,83843,16,114,4,27,13,3,12,0,Tablet,Safari,Summer,0,2,1,366
7834,32,Male,68047,9,34,14,5,12,3,46,0,Desktop,Edge,Winter,0,1,0,0
7835,49,Male,130406,10,40,11,17,3,3,137,1,Tablet,Firefox,Spring,0,1,0,0
7836,26,Male,122549,9,117,4,4,12,5,301,0,Tablet,Safari,Spring,0,2,1,473
7837,32,Female,29741,1,94,26,12,2,3,292,0,Tablet,Edge,Summer,0,1,1,192
7838,45,Female,140111,3,15,3,18,3,0,137,0,Desktop,Chrome,Fall,0,3,0,0
7839,41,Female,83004,11,74,37,6,2,0,97,1,Desktop,Edge,Summer,1,3,0,0
7840,52,Female,81489,7,110,38,5,7,7,162,1,Mobile,Firefox,Fall,0,2,1,442
7841,39,Female,42991,18,33,41,28,0,1,88,0,Desktop,Firefox,Winter,0,2,0,0
7842,44,Female,125711,13,96,4,25,0,8,53,1,Desktop,Firefox,Summer,0,5,0,0
7843,36,Female,46081,18,83,26,28,8,9,109,0,Desktop,Firefox,Winter,0,1,1,63
7844,62,Male,142761,16,97,39,19,6,7,45,0,Tablet,Safari,Summer,0,2,0,0
7845,29,Female,133094,16,10,45,5,8,0,353,1,Desktop,Firefox,Fall,0,4,0,0
7846,37,Male,77304,10,116,42,10,2,9,161,0,Tablet,Firefox,Fall,0,5,0,0
7847,18,Male,35642,9,80,44,23,2,7,285,0,Tablet,Safari,Spring,1,1,0,0
7848,38,Female,147310,8,55,42,25,13,8,304,1,Tablet,Edge,Summer,1,3,1,383
7849,62,Female,95103,19,84,11,19,1,3,82,0,Tablet,Chrome,Spring,0,5,1,466
7850,18,Male,127163,3,114,11,4,1,6,315,0,Desktop,Safari,Spring,0,4,0,0
7851,27,Male,124072,9,42,38,13,10,3,318,1,Tablet,Chrome,Spring,1,3,1,42
7852,64,Female,137062,2,77,38,13,8,2,255,0,Desktop,Chrome,Winter,0,3,1,188
7853,49,Male,138778,19,26,20,17,1,0,291,0,Mobile,Safari,Spring,1,5,0,0
7854,56,Male,37399,8,101,26,18,3,1,315,0,Mobile,Firefox,Fall,0,5,1,487
7855,39,Male,53103,18,94,38,19,10,6,187,0,Tablet,Safari,Winter,1,1,0,0
7856,35,Male,131257,8,58,12,26,3,5,89,0,Mobile,Firefox,Spring,0,3,1,400
7857,63,Female,35330,5,44,29,23,8,7,25,0,Mobile,Safari,Spring,1,5,1,242
7858,49,Female,36464,6,11,14,23,13,2,53,0,Mobile,Edge,Winter,0,2,0,0
7859,44,Male,22134,10,114,25,17,2,5,78,1,Tablet,Chrome,Summer,0,2,0,0
7860,45,Male,144679,15,100,42,25,9,5,114,0,Mobile,Safari,Fall,0,5,1,197
7861,35,Male,69409,4,44,42,3,13,1,348,1,Tablet,Chrome,Winter,0,5,1,408
7862,56,Female,115198,3,111,39,13,14,0,312,0,Desktop,Safari,Spring,0,1,1,35
7863,46,Female,20184,9,28,26,13,1,1,258,1,Mobile,Edge,Fall,0,5,0,0
7864,35,Male,115923,16,45,10,3,11,8,145,1,Tablet,Safari,Fall,0,2,1,195
7865,61,Male,141529,16,55,14,2,14,5,196,0,Desktop,Firefox,Winter,0,5,1,156
7866,25,Male,69274,15,43,5,15,2,2,304,0,Mobile,Safari,Winter,0,5,1,446
7867,48,Female,126360,9,106,22,3,13,9,348,0,Mobile,Firefox,Fall,1,3,1,118
7868,51,Male,92799,17,118,11,22,8,6,102,0,Tablet,Safari,Summer,0,3,1,220
7869,24,Male,139388,12,105,29,16,4,0,290,1,Mobile,Edge,Winter,0,5,0,0
7870,53,Male,75810,8,87,7,29,4,7,352,0,Mobile,Chrome,Summer,0,2,0,0
7871,35,Male,98727,14,47,18,10,6,9,169,0,Tablet,Safari,Winter,1,4,0,0
7872,55,Male,89050,18,73,31,20,13,6,95,0,Desktop,Firefox,Winter,0,4,1,112
7873,26,Female,140321,12,98,43,2,0,2,262,0,Desktop,Edge,Summer,0,5,0,0
7874,26,Female,52734,14,63,20,15,9,3,262,1,Mobile,Firefox,Summer,0,5,0,0
7875,63,Female,91613,5,29,35,8,4,6,28,0,Tablet,Edge,Winter,0,3,0,0
7876,25,Male,70546,1,98,7,13,8,3,136,0,Desktop,Safari,Summer,0,3,0,0
7877,52,Female,55120,13,29,30,1,13,4,129,0,Desktop,Chrome,Winter,0,4,1,157
7878,35,Male,68484,14,77,4,26,13,0,336,0,Desktop,Safari,Fall,0,3,0,0
7879,22,Female,80563,2,95,30,24,5,4,274,0,Desktop,Firefox,Fall,1,1,0,0
7880,31,Female,95036,16,28,30,2,11,9,222,1,Tablet,Edge,Fall,0,5,1,118
7881,45,Male,100528,5,66,30,9,7,9,336,1,Desktop,Safari,Winter,0,3,0,0
7882,47,Male,75113,1,108,18,29,9,3,123,1,Desktop,Edge,Summer,1,2,1,127
7883,21,Male,73096,12,47,43,20,7,2,92,0,Desktop,Firefox,Spring,0,4,1,154
7884,56,Female,30133,19,63,46,20,0,8,11,1,Mobile,Edge,Spring,0,3,0,0
7885,37,Male,26405,10,58,10,23,7,0,6,0,Desktop,Safari,Spring,0,3,1,200
7886,42,Female,50269,12,106,14,19,5,9,228,0,Mobile,Firefox,Spring,0,2,0,0
7887,45,Female,102410,19,83,36,12,3,4,22,0,Desktop,Safari,Fall,0,3,0,0
7888,29,Female,116993,16,106,23,12,2,9,215,1,Tablet,Safari,Summer,0,2,1,250
7889,19,Male,135742,17,30,12,10,4,1,284,0,Tablet,Safari,Winter,0,1,1,354
7890,60,Male,37085,13,58,12,19,14,4,115,0,Tablet,Chrome,Fall,0,1,0,0
7891,31,Male,55702,7,65,34,20,12,4,214,1,Mobile,Edge,Fall,0,1,1,87
7892,39,Female,140075,3,98,26,10,4,9,141,1,Mobile,Firefox,Spring,0,3,1,334
7893,48,Female,99883,5,79,6,19,6,0,179,1,Desktop,Chrome,Winter,0,1,0,0
7894,40,Male,33502,4,97,37,26,8,3,1,0,Tablet,Chrome,Fall,0,4,1,196
7895,37,Female,66479,15,83,15,24,10,6,29,0,Desktop,Chrome,Summer,0,3,1,464
7896,55,Female,99384,17,48,42,9,0,0,298,1,Desktop,Edge,Summer,0,5,0,0
7897,21,Female,107957,12,13,39,29,13,9,285,0,Tablet,Safari,Spring,1,5,0,0
7898,32,Male,34426,14,46,19,29,8,1,350,0,Desktop,Firefox,Fall,0,1,1,66
7899,41,Female,90231,4,33,40,5,2,3,316,0,Mobile,Firefox,Winter,0,4,1,285
7900,42,Female,134507,17,83,47,28,5,9,105,1,Mobile,Chrome,Summer,0,1,1,67
7901,18,Male,35860,11,85,23,29,5,1,162,0,Tablet,Edge,Spring,0,2,0,0
7902,24,Male,66865,6,84,36,29,3,1,40,1,Tablet,Chrome,Winter,1,3,1,273
7903,48,Male,67404,4,62,13,3,13,0,349,0,Tablet,Chrome,Fall,0,5,0,0
7904,29,Male,111246,13,90,31,23,1,1,222,0,Tablet,Chrome,Spring,0,4,1,346
7905,59,Male,77423,15,108,37,19,4,2,52,0,Desktop,Firefox,Fall,0,4,1,392
7906,22,Male,110947,18,67,26,22,2,3,64,0,Desktop,Chrome,Winter,0,3,0,0
7907,61,Female,94379,17,53,43,27,3,0,4,0,Tablet,Safari,Fall,1,1,1,82
7908,59,Female,51152,19,111,48,4,5,0,18,1,Tablet,Chrome,Winter,0,1,1,314
7909,55,Female,135104,10,15,18,23,10,6,342,1,Desktop,Firefox,Fall,0,1,0,0
7910,29,Female,101109,5,106,47,14,6,4,10,1,Desktop,Safari,Fall,1,5,1,122
7911,56,Male,123870,12,93,33,6,1,6,270,0,Mobile,Firefox,Winter,0,2,0,0
7912,35,Female,50737,15,58,40,13,10,9,351,0,Desktop,Safari,Summer,0,4,1,115
7913,19,Male,74325,4,34,32,28,14,8,99,1,Tablet,Chrome,Spring,0,2,0,0
7914,27,Male,58767,8,70,4,7,2,0,302,0,Tablet,Safari,Winter,0,3,0,0
7915,32,Female,113792,17,69,41,12,11,7,194,1,Mobile,Firefox,Winter,0,2,1,20
7916,47,Female,122170,6,106,19,28,6,9,317,1,Mobile,Safari,Spring,0,4,1,214
7917,61,Male,61705,16,62,7,20,12,3,34,0,Mobile,Edge,Fall,1,1,0,0
7918,34,Male,22002,5,61,47,28,4,8,349,0,Desktop,Safari,Summer,1,1,0,0
7919,21,Male,102159,14,41,35,28,3,1,326,1,Desktop,Safari,Spring,0,5,1,462
7920,24,Male,80237,2,58,26,14,3,8,65,0,Tablet,Edge,Winter,0,5,1,165
7921,58,Female,136632,17,77,44,13,8,7,163,1,Tablet,Edge,Winter,1,5,0,0
7922,48,Male,75713,6,73,23,11,14,5,176,1,Mobile,Firefox,Spring,1,4,1,32
7923,56,Female,61815,11,118,34,6,8,4,47,1,Mobile,Safari,Fall,0,5,0,0
7924,51,Male,84997,2,28,7,26,9,2,218,1,Desktop,Safari,Spring,0,5,0,0
7925,23,Male,80859,1,67,11,7,6,0,221,1,Tablet,Chrome,Summer,0,2,0,0
7926,55,Male,134229,5,95,8,10,0,5,11,1,Tablet,Edge,Winter,0,2,1,151
7927,62,Female,145526,8,98,13,24,0,9,190,0,Mobile,Safari,Winter,1,2,0,0
7928,51,Male,83236,4,55,32,26,2,4,86,1,Desktop,Chrome,Spring,0,5,1,161
7929,61,Female,107787,19,19,41,15,2,7,33,0,Tablet,Safari,Spring,1,5,0,0
7930,32,Female,137882,5,51,34,9,6,0,95,0,Tablet,Firefox,Winter,0,3,0,0
7931,31,Female,98243,5,77,18,3,11,9,330,1,Desktop,Safari,Winter,0,5,1,446
7932,23,Male,109653,16,50,15,5,13,0,181,1,Mobile,Safari,Summer,0,5,1,68
7933,54,Female,42743,18,105,43,28,12,6,284,0,Mobile,Chrome,Fall,0,5,1,10
7934,49,Female,76739,11,34,24,10,1,7,23,0,Desktop,Firefox,Winter,1,2,0,0
7935,20,Male,139492,17,117,47,15,7,9,49,0,Desktop,Chrome,Fall,0,5,1,416
7936,20,Male,96326,3,83,21,3,0,0,332,0,Desktop,Chrome,Winter,1,2,1,87
7937,39,Female,133605,18,24,18,21,10,8,221,0,Tablet,Firefox,Fall,0,2,0,0
7938,39,Female,118156,4,61,14,18,12,6,2,0,Desktop,Firefox,Spring,0,4,0,0
7939,27,Male,101132,19,53,19,3,14,6,77,1,Mobile,Safari,Summer,0,5,0,0
7940,20,Female,50339,9,60,13,7,7,7,356,0,Tablet,Chrome,Winter,0,2,0,0
7941,29,Female,54121,5,60,16,24,8,7,111,0,Desktop,Chrome,Fall,0,2,1,487
7942,46,Female,62995,4,29,2,21,13,0,154,1,Desktop,Firefox,Spring,1,2,0,0
7943,34,Male,72032,16,13,34,14,4,3,145,1,Desktop,Safari,Winter,0,5,1,344
7944,24,Female,134132,10,113,49,16,10,8,299,0,Mobile,Firefox,Winter,0,3,0,0
7945,30,Male,69831,9,26,26,19,3,2,97,0,Mobile,Safari,Summer,0,5,1,444
7946,19,Male,61446,16,81,22,4,5,5,315,1,Mobile,Edge,Fall,0,5,0,0
7947,21,Male,138308,17,41,20,3,5,3,214,0,Tablet,Safari,Winter,1,3,0,0
7948,27,Female,146530,18,32,29,3,7,0,322,1,Mobile,Safari,Spring,1,5,0,0
7949,56,Male,65678,15,18,18,9,7,2,74,0,Desktop,Edge,Winter,0,4,0,0
7950,41,Female,144318,9,34,29,4,0,2,295,0,Mobile,Chrome,Fall,1,4,1,369
7951,34,Male,40698,6,43,42,22,8,2,26,1,Tablet,Firefox,Spring,0,5,0,0
7952,23,Female,125168,6,61,44,19,9,5,222,0,Mobile,Safari,Fall,0,4,1,155
7953,36,Female,100252,11,9,27,24,0,8,203,0,Tablet,Firefox,Winter,0,2,0,0
7954,22,Female,116342,3,16,35,28,2,6,278,1,Desktop,Safari,Spring,0,1,0,0
7955,49,Male,103404,12,39,29,11,6,6,344,1,Tablet,Chrome,Spring,1,5,1,184
7956,27,Female,67918,15,45,6,15,4,0,29,0,Mobile,Edge,Fall,1,3,0,0
7957,26,Female,116666,7,67,37,4,5,8,115,0,Desktop,Firefox,Winter,0,2,1,221
7958,44,Male,135378,18,46,25,29,12,3,266,1,Mobile,Chrome,Spring,0,3,1,258
7959,30,Male,77235,15,69,21,8,7,7,110,0,Mobile,Safari,Spring,1,3,0,0
7960,36,Female,26125,8,114,31,2,3,0,153,1,Desktop,Chrome,Winter,1,1,1,245
7961,38,Male,127508,9,69,40,25,13,7,118,1,Desktop,Chrome,Fall,0,4,1,230
7962,41,Male,141356,15,110,16,18,13,8,123,0,Mobile,Firefox,Fall,0,3,0,0
7963,55,Male,147422,16,47,14,3,3,4,205,0,Desktop,Edge,Winter,1,5,0,0
7964,21,Female,120651,3,64,6,3,7,6,322,0,Mobile,Safari,Fall,0,5,1,13
7965,41,Male,67511,5,24,11,21,2,9,251,1,Tablet,Edge,Winter,1,2,0,0
7966,52,Female,122012,3,102,27,19,12,1,134,0,Tablet,Safari,Summer,0,2,1,302
7967,20,Male,49046,2,102,38,12,5,0,252,1,Mobile,Chrome,Spring,1,3,1,488
7968,21,Male,108296,2,67,5,24,3,5,1,0,Tablet,Firefox,Fall,0,1,0,0
7969,54,Female,142618,4,28,15,14,5,8,284,0,Mobile,Firefox,Spring,1,4,0,0
7970,57,Male,30114,3,96,38,26,3,0,214,0,Desktop,Firefox,Summer,0,1,0,0
7971,52,Male,20637,9,79,16,23,1,9,124,0,Tablet,Edge,Summer,1,1,0,0
7972,48,Male,58634,12,76,18,27,9,0,197,1,Desktop,Edge,Spring,0,2,1,139
7973,61,Male,108713,9,39,33,13,14,3,20,0,Mobile,Chrome,Winter,0,4,1,44
7974,42,Female,55776,19,45,35,16,10,9,332,0,Mobile,Safari,Fall,1,3,0,0
7975,57,Female,43600,12,20,24,17,10,5,347,0,Tablet,Safari,Fall,1,1,1,130
7976,30,Female,101787,16,84,35,22,2,8,314,0,Desktop,Firefox,Summer,1,3,1,340
7977,21,Female,46809,1,110,7,18,10,1,169,1,Mobile,Firefox,Summer,0,2,0,0
7978,63,Female,43756,10,10,14,13,7,4,98,1,Mobile,Firefox,Winter,0,3,0,0
7979,31,Female,79469,10,24,30,29,12,6,146,0,Desktop,Chrome,Winter,0,5,1,435
7980,30,Female,58368,4,60,24,24,0,3,162,0,Desktop,Firefox,Spring,1,4,1,458
7981,44,Male,97185,11,79,15,26,10,5,66,1,Mobile,Safari,Fall,0,1,0,0
7982,23,Female,147169,11,12,13,13,9,5,245,0,Desktop,Edge,Winter,1,2,0,0
7983,34,Female,96902,11,88,19,8,5,3,359,1,Tablet,Firefox,Fall,0,3,1,213
7984,53,Female,31880,6,100,29,7,8,3,321,0,Desktop,Chrome,Summer,0,2,0,0
7985,57,Male,103319,15,101,22,8,0,8,126,1,Tablet,Edge,Spring,1,5,1,331
7986,52,Female,145214,2,10,2,17,12,0,220,0,Desktop,Safari,Spring,0,2,0,0
7987,34,Female,77155,3,96,39,24,3,4,361,0,Mobile,Edge,Spring,1,4,1,363
7988,58,Female,136193,5,12,13,1,6,8,283,0,Mobile,Edge,Winter,1,4,1,219
7989,19,Male,107762,11,66,36,3,5,8,30,1,Desktop,Safari,Winter,0,4,1,305
7990,30,Female,126745,12,18,38,4,5,8,86,1,Desktop,Firefox,Winter,0,5,1,120
7991,19,Male,85316,3,7,18,19,8,1,332,0,Mobile,Chrome,Winter,1,4,0,0
7992,45,Male,90856,9,6,15,28,7,6,256,1,Desktop,Safari,Summer,1,5,0,0
7993,60,Male,28727,3,26,35,2,12,9,225,1,Mobile,Chrome,Summer,0,1,0,0
7994,43,Male,97260,2,101,17,29,12,7,297,0,Mobile,Edge,Fall,1,5,0,0
7995,39,Female,59211,6,111,48,11,4,0,240,1,Mobile,Edge,Spring,1,3,1,294
7996,64,Male,105469,6,89,13,29,10,1,257,0,Tablet,Edge,Summer,1,4,0,0
7997,60,Male,98930,17,74,22,11,13,0,133,0,Tablet,Chrome,Fall,0,2,1,209
7998,20,Female,125256,8,108,40,19,11,8,133,1,Tablet,Safari,Fall,0,5,1,50
7999,52,Male,61417,1,75,21,25,10,9,71,1,Mobile,Safari,Winter,0,1,1,489
8000,29,Male,104658,8,10,26,28,1,4,340,0,Mobile,Edge,Fall,0,3,0,0
8001,41,Male,121673,15,54,46,2,11,3,282,1,Desktop,Chrome,Fall,1,1,1,329
8002,22,Male,82827,18,48,4,5,2,7,305,1,Tablet,Firefox,Winter,0,1,0,0
8003,37,Male,51437,13,12,7,19,11,2,326,1,Mobile,Safari,Summer,0,3,0,0
8004,56,Male,40519,8,28,10,29,9,7,90,0,Desktop,Firefox,Summer,1,4,0,0
8005,56,Female,27983,18,31,15,9,2,2,317,1,Desktop,Edge,Summer,0,2,0,0
8006,30,Female,64656,13,57,26,7,3,5,259,0,Tablet,Edge,Winter,0,3,1,427
8007,58,Female,138099,14,55,16,26,1,3,167,0,Tablet,Edge,Fall,0,4,0,0
8008,62,Female,25635,15,32,40,12,7,7,78,0,Tablet,Safari,Winter,0,4,1,262
8009,29,Male,122373,6,63,34,28,14,6,177,0,Mobile,Firefox,Fall,0,5,1,48
8010,30,Male,124555,1,73,17,19,7,4,270,0,Mobile,Safari,Spring,1,4,0,0
